Region/Country/Area,CO2 emission estimates,Year,Series,Value,Footnotes,Source
752,Sweden,2005,Emissions per capita (metric tons of carbon dioxide),5.4,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
752,Sweden,2010,Emissions per capita (metric tons of carbon dioxide),5,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
752,Sweden,2015,Emissions per capita (metric tons of carbon dioxide),3.8,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
752,Sweden,2018,Emissions per capita (metric tons of carbon dioxide),3.4,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
752,Sweden,2019,Emissions per capita (metric tons of carbon dioxide),3.3,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
752,Sweden,2020,Emissions per capita (metric tons of carbon dioxide),3.1,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
756,Switzerland,1975,Emissions (thousand metric tons of carbon dioxide),"37,277",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
756,Switzerland,1985,Emissions (thousand metric tons of carbon dioxide),"42,374",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
756,Switzerland,2005,Emissions (thousand metric tons of carbon dioxide),"44,921",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
756,Switzerland,2010,Emissions (thousand metric tons of carbon dioxide),"44,234",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
756,Switzerland,2015,Emissions (thousand metric tons of carbon dioxide),"38,262",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
756,Switzerland,2018,Emissions (thousand metric tons of carbon dioxide),"36,640",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
756,Switzerland,2019,Emissions (thousand metric tons of carbon dioxide),"36,549",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
756,Switzerland,2020,Emissions (thousand metric tons of carbon dioxide),"34,102",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
756,Switzerland,1975,Emissions per capita (metric tons of carbon dioxide),5.7,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
756,Switzerland,1985,Emissions per capita (metric tons of carbon dioxide),6.4,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
756,Switzerland,2005,Emissions per capita (metric tons of carbon dioxide),5.9,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
756,Switzerland,2010,Emissions per capita (metric tons of carbon dioxide),5.5,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
756,Switzerland,2015,Emissions per capita (metric tons of carbon dioxide),4.5,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
756,Switzerland,2018,Emissions per capita (metric tons of carbon dioxide),4.2,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
756,Switzerland,2019,Emissions per capita (metric tons of carbon dioxide),4.2,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
756,Switzerland,2020,Emissions per capita (metric tons of carbon dioxide),3.9,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
760,Syrian Arab Republic,1975,Emissions (thousand metric tons of carbon dioxide),"8,348",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
760,Syrian Arab Republic,1985,Emissions (thousand metric tons of carbon dioxide),"19,718",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
760,Syrian Arab Republic,2005,Emissions (thousand metric tons of carbon dioxide),"53,887",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
760,Syrian Arab Republic,2010,Emissions (thousand metric tons of carbon dioxide),"57,701",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
760,Syrian Arab Republic,2015,Emissions (thousand metric tons of carbon dioxide),"23,927",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
760,Syrian Arab Republic,2018,Emissions (thousand metric tons of carbon dioxide),"26,606",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
760,Syrian Arab Republic,2019,Emissions (thousand metric tons of carbon dioxide),"24,416",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
760,Syrian Arab Republic,2020,Emissions (thousand metric tons of carbon dioxide),"22,536",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
760,Syrian Arab Republic,1975,Emissions per capita (metric tons of carbon dioxide),1.1,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
760,Syrian Arab Republic,1985,Emissions per capita (metric tons of carbon dioxide),1.8,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
760,Syrian Arab Republic,2005,Emissions per capita (metric tons of carbon dioxide),2.9,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
760,Syrian Arab Republic,2010,Emissions per capita (metric tons of carbon dioxide),2.7,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
760,Syrian Arab Republic,2015,Emissions per capita (metric tons of carbon dioxide),1.3,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
760,Syrian Arab Republic,2018,Emissions per capita (metric tons of carbon dioxide),1.6,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
760,Syrian Arab Republic,2019,Emissions per capita (metric tons of carbon dioxide),1.4,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
760,Syrian Arab Republic,2020,Emissions per capita (metric tons of carbon dioxide),1.3,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
762,Tajikistan,2005,Emissions (thousand metric tons of carbon dioxide),"2,368",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
762,Tajikistan,2010,Emissions (thousand metric tons of carbon dioxide),"2,331",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
762,Tajikistan,2015,Emissions (thousand metric tons of carbon dioxide),"4,286",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
762,Tajikistan,2018,Emissions (thousand metric tons of carbon dioxide),"6,337",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
762,Tajikistan,2019,Emissions (thousand metric tons of carbon dioxide),"7,033",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
762,Tajikistan,2020,Emissions (thousand metric tons of carbon dioxide),"7,398",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
762,Tajikistan,2005,Emissions per capita (metric tons of carbon dioxide),0.4,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
762,Tajikistan,2010,Emissions per capita (metric tons of carbon dioxide),0.3,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
762,Tajikistan,2015,Emissions per capita (metric tons of carbon dioxide),0.5,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
762,Tajikistan,2018,Emissions per capita (metric tons of carbon dioxide),0.7,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
762,Tajikistan,2019,Emissions per capita (metric tons of carbon dioxide),0.7,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
762,Tajikistan,2020,Emissions per capita (metric tons of carbon dioxide),0.8,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
764,Thailand,1975,Emissions (thousand metric tons of carbon dioxide),"23,431",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
764,Thailand,1985,Emissions (thousand metric tons of carbon dioxide),"44,253",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
764,Thailand,2005,Emissions (thousand metric tons of carbon dioxide),"205,333",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
764,Thailand,2010,Emissions (thousand metric tons of carbon dioxide),"226,703",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
764,Thailand,2015,Emissions (thousand metric tons of carbon dioxide),"253,440",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
764,Thailand,2018,Emissions (thousand metric tons of carbon dioxide),"246,784",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
764,Thailand,2019,Emissions (thousand metric tons of carbon dioxide),"257,108",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
764,Thailand,2020,Emissions (thousand metric tons of carbon dioxide),"247,936",,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
764,Thailand,1975,Emissions per capita (metric tons of carbon dioxide),0.5,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
764,Thailand,1985,Emissions per capita (metric tons of carbon dioxide),0.8,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
